0,531.1466064453125
10,503.8332214355469
20,468.628173828125
30,464.6795349121094
40,366.22784423828125
50,314.37213134765625
60,141.47842407226562
70,73.63665771484375
80,41.94915771484375
90,20.12701416015625
100,16.2081298828125
110,0.0479736328125
120,1.43609619140625
130,5.3583984375
140,1.41497802734375
150,6.2685546875
160,11.83636474609375
170,0.96856689453125
180,7.484619140625
190,6.004150390625
200,18.3404541015625
210,10.724609375
220,20.68353271484375
230,4.8424072265625
240,10.6170654296875
250,16.82916259765625
260,9.3714599609375
270,13.111083984375
280,0.9613037109375
290,16.34381103515625
300,7.84130859375
310,9.0318603515625
320,0.3067626953125
330,23.5926513671875
340,9.98431396484375
350,20.336334228515625
360,15.9967041015625
370,17.04931640625
380,22.26507568359375
390,14.9364013671875
400,19.010772705078125
410,3.69287109375
420,6.31378173828125
430,14.68841552734375
440,19.28277587890625
450,8.938720703125
460,9.15386962890625
470,0.981201171875
480,2.30377197265625
490,33.175323486328125
500,14.4349365234375
